Series,n,Term,Label,E_exp,E_exp_unc,Isotope,Reference,delta_exp,delta_exp_unc
5snd,29,3D1,5s29d,45774.18828861932,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.646952252536355,3.933736120339373e-05
5snd,29,3D2,5s29d,45774.469916784896,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.623436004662178,3.944276376007994e-05
5snd,30,3D1,5s30d,45785.50224902589,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6495967129672735,4.397480074554079e-05
5snd,30,3D2,5s30d,45785.74338251031,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6270904747317694,4.408344872089043e-05
5snd,31,3D1,5s31d,45795.64660028906,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.651885522695821,4.896493818244642e-05
5snd,31,3D2,5s31d,45795.854944422914,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6302349443055704,4.907721327868213e-05
5snd,32,3D1,5s32d,45804.77661649513,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6538695900867317,5.432068105262319e-05
5snd,32,3D2,5s32d,45804.95807536292,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6329519224942572,5.4436921801629784e-05
5snd,33,3D1,5s33d,45813.02248771048,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6556231054043877,6.0054747956951865e-05
5snd,33,3D2,5s33d,45813.181497714664,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6353597037089393,6.0175138594583475e-05
5snd,34,3D1,5s34d,45820.494723719836,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6571481753688815,6.618021983967741e-05
5snd,34,3D2,5s34d,45820.63515420391,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6374282612474396,6.630521384516054e-05
5snd,35,3D1,5s35d,45827.28672246985,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6585046631994516,7.270980248931119e-05
5snd,35,3D2,5s35d,45827.41130865941,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6392845659056405,7.283951079157923e-05
5snd,36,3D1,5s36d,45833.47837256132,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.659727914375388,7.965629381998196e-05
5snd,36,3D2,5s36d,45833.58951611785,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6409443942254143,7.97910019630832e-05
5snd,37,3D1,5s37d,45839.138421554286,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6608094206954576,8.703277660028693e-05
5snd,37,3D2,5s37d,45839.238023793114,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.642418374792541,8.717268798100487e-05
5snd,38,3D1,5s38d,45844.32581022435,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.661788803544056,9.485197162639305e-05
5snd,38,3D2,5s38d,45844.41553896596,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6437330177080653,9.499743757078811e-05
5snd,39,3D1,5s39d,45849.09174066013,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6626625313378867,0.00010312690489124516
5snd,39,3D2,5s39d,45849.17283009167,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6449222748498826,0.0001032780214448334
5snd,40,3D1,5s40d,45853.480476817065,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6634716470116047,0.00011187021632314631
5snd,40,3D2,5s40d,45853.554061056464,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.646009019507865,0.00011202725784550022
5snd,41,3D1,5s41d,45857.530912268645,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6641847737818125,0.00012109516025599599
5snd,41,3D2,5s41d,45857.59795865178,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.646962105594355,0.00012125844246530585
5snd,42,3D1,5s42d,45861.2767703449,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.664847555797216,0.0001308142904081623
5snd,42,3D2,5s42d,45861.33797935637,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6478628715181785,0.00013098381807988188
5snd,43,3D1,5s43d,45864.74790503235,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6654393125595703,0.0001410407699564337
5snd,43,3D2,5s43d,45864.80391044394,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6486840624040298,0.0001412166108598657
5snd,44,3D1,5s44d,45867.97036768684,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.666013195615214,0.00015178699612979473
5snd,44,3D2,5s44d,45868.02200340877,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6493885469831753,0.00015197021730416695
5snd,45,3D1,5s45d,45870.96757450783,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.666493370208599,0.00016306674755825034
5snd,45,3D2,5s45d,45871.015074034985,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.650064293426709,0.0001632566734228473
5snd,46,3D1,5s46d,45873.75983954873,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.666952223941891,0.0001748921770613992
5snd,46,3D2,5s46d,45873.80376994007,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.650656033401148,0.00017508956554518804
5snd,47,3D1,5s47d,45876.36537540914,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6674110216618843,0.00018727592898533412
5snd,47,3D2,5s47d,45876.40610358517,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6512331904681474,0.00018748102578931673
5snd,48,3D1,5s48d,45878.80076022459,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6677457652128354,0.00020023252504190023
5snd,48,3D2,5s48d,45878.83855303658,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6516955767686667,0.0002004452813544763
5snd,49,3D1,5s49d,45881.08023718195,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.668069626638726,0.0002137734971343355
5snd,49,3D2,5s49d,45881.11532812477,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.652159330509697,0.0002139938009970709
5snd,50,3D1,5s50d,45883.21691535015,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.668343830061559,0.00022791230843368317
5snd,50,3D2,5s50d,45883.24963798789,0.00033356409519815205,88,Couturier2019.PRA.99.022503,2.6525262715575977,0.0002281408798450606
